Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Traditional Grenwog Eggs IV,60,Light,5,5,5,7,7,7,0,3,6,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Traditional Grenwog Eggs IV,http://forums2.battleon.com/f/fb.asp?m=21663405
Traditional Grenwog Eggs V,75,Light,7,7,7,9,9,9,0,6,8,8,8,8,0,0,2,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Wings,Traditional Grenwog Eggs V,http://forums2.battleon.com/f/fb.asp?m=21663407
Traditional Grenwog Eggs VI,80,Light,9,9,9,9,9,10,0,7,9,8,8,8,1,0,2,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Wings,Traditional Grenwog Eggs VI,http://forums2.battleon.com/f/fb.asp?m=21663408
Tragic Cloak,20,Darkness,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564731
Tragic Cloak,30,Darkness,0,0,0,2,2,4,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564732
Tragic Cloak,20,Darkness,0,0,0,2,2,3,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564731
Tragic Cloak,40,Darkness,1,1,1,3,3,4,2,2,4,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564735
Tragic Cloak,30,Darkness,0,0,0,2,2,4,3,3,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564732
Tragic Cloak,50,Darkness,2,2,2,4,4,5,3,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564744
Tragic Cloak,60,Darkness,4,4,4,5,5,6,4,3,6,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564747
Tragic Cloak,40,Darkness,1,1,1,3,3,4,4,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564735
Tragic Cloak,70,Darkness,5,5,5,6,6,7,5,5,8,5,5,6,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564750
Tragic Cloak,50,Darkness,2,2,2,4,4,5,5,6,5,5,5,5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564744
Tragic Cloak,75,Darkness,6,6,6,7,7,9,7,6,9,7,7,8,1,1,1,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564753
Tragic Cloak,60,Darkness,4,4,4,5,5,6,6,7,6,6,6,6,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564747
Tragic Cloak,80,Darkness,6,6,6,7,7,10,7,7,9,7,7,9,1,1,1,0,4,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564754
Tragic Cloak,70,Darkness,5,5,5,6,6,7,7,8,8,7,7,7,2,0,2,0,1,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564750
Tragic Cloak,75,Darkness,6,6,6,7,7,9,9,9,9,8,8,8,2,1,2,1,3,0,0,0,0,0,6,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,7,1,1,1,1,10,1,9,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564753
Tragic Cloak,80,Darkness,6,6,6,7,7,10,10,10,9,9,9,9,1,1,1,2,4,0,0,0,0,0,8,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,10,2,2,2,2,12,2,11,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,Cape,Tragic Cloak,http://forums2.battleon.com/f/fb.asp?m=21564754
Travel Pack,20,Nature,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,Cape,Travel Pack,http://forums2.battleon.com/f/fb.asp?m=18800903
Troglomite Back Guard,38,Stone,4,0,4,3,3,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Cape,Troglomite Back Guard,http://forums2.battleon.com/f/fb.asp?m=17763234
Turducken Wings  III,30,Nature,2,2,2,0,0,3,3,3,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,0,1,0,0,0,Wings,Turducken Wings  III,http://forums2.battleon.com/f/fb.asp?m=22347090
Turducken Wings I,10,Nature,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,0,0,0,Wings,Turducken Wings I,http://forums2.battleon.com/f/fb.asp?m=22347087
Turducken Wings II,20,Nature,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,0,0,0,Wings,Turducken Wings II,http://forums2.battleon.com/f/fb.asp?m=22347089
Turducken Wings IV,40,Nature,3,3,3,0,0,5,5,4,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,1,0,0,0,Wings,Turducken Wings IV,http://forums2.battleon.com/f/fb.asp?m=22347092
Turducken Wings IX,90,Nature,8,8,8,0,0,15,15,10,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,1,0,0,0,Wings,Turducken Wings IX,http://forums2.battleon.com/f/fb.asp?m=22347097
Turducken Wings V,50,Nature,4,4,4,0,0,7,7,5,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,1,0,0,0,Wings,Turducken Wings V,http://forums2.battleon.com/f/fb.asp?m=22347093
Turducken Wings VI,60,Nature,5,5,5,0,0,9,9,6,0,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,1,0,0,0,Wings,Turducken Wings VI,http://forums2.battleon.com/f/fb.asp?m=22347094
Turducken Wings VII,70,Nature,6,6,6,0,0,11,11,7,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,1,0,0,0,Wings,Turducken Wings VII,http://forums2.battleon.com/f/fb.asp?m=22347095
Turducken Wings VIII,80,Nature,7,7,7,0,0,13,13,10,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,1,0,0,0,Wings,Turducken Wings VIII,http://forums2.battleon.com/f/fb.asp?m=22347096
Twig On Your Back,10,Nature,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085705
Twig On Your Back,20,Nature,0,0,0,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085707
Twig On Your Back,30,Nature,0,0,0,2,2,2,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085708
Twig On Your Back,40,Nature,1,1,1,3,3,2,4,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085709
Twig On Your Back,50,Nature,2,2,2,4,4,3,5,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085710
Twig On Your Back,60,Nature,4,4,4,5,5,4,6,3,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085711
Twig On Your Back,70,Nature,5,5,5,6,6,5,7,5,8,5,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085712
Twig On Your Back,75,Nature,6,6,6,7,7,7,9,6,9,7,7,7,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085713
Twig On Your Back,80,Nature,6,6,6,7,7,7,10,7,9,7,7,7,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,Cape,Twig On Your Back,http://forums2.battleon.com/f/fb.asp?m=22085714
Twig's Ascended Wings,20,Bacon,1,1,1,0,0,3,4,2,1,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069385
Twig's Ascended Wings,30,Bacon,1,1,1,0,0,4,5,3,2,3,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069388
Twig's Ascended Wings,40,Bacon,2,2,2,0,0,5,6,4,4,3,3,3,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069389
Twig's Ascended Wings,50,Bacon,2,2,2,0,0,6,7,5,5,4,4,4,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069390
Twig's Ascended Wings,60,Bacon,4,4,4,0,0,7,8,6,6,5,5,5,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069394
Twig's Ascended Wings,70,Bacon,5,5,5,0,0,8,9,7,7,5,5,5,4,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069395
Twig's Ascended Wings,80,Bacon,6,6,6,0,0,10,11,9,9,5,5,5,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,3,3,3,3,3,3,3,3,3,3,3,3,3,13,3,3,3,3,3,3,3,3,0,1,0,1,0,0,0,Wings,Twig's Ascended Wings,http://forums2.battleon.com/f/fb.asp?m=22069397
Twig's Rose Cloak I,15,Nature,1,1,1,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cape,Twig's Rose Cloak I,http://forums2.battleon.com/f/fb.asp?m=20887859
Twig's Rose Cloak II,30,Nature,2,2,2,4,4,0,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cape,Twig's Rose Cloak II,http://forums2.battleon.com/f/fb.asp?m=20887863
Twig's Rose Cloak III,45,Nature,3,3,3,5,5,0,5,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cape,Twig's Rose Cloak III,http://forums2.battleon.com/f/fb.asp?m=20887873
Twig's Rose Cloak IV,60,Nature,5,5,5,7,7,0,7,6,3,3,3,3,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cape,Twig's Rose Cloak IV,http://forums2.battleon.com/f/fb.asp?m=20887877
Twig's Rose Cloak V,75,Nature,7,7,7,9,9,0,9,8,6,8,8,8,0,0,2,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Cape,Twig's Rose Cloak V,http://forums2.battleon.com/f/fb.asp?m=20887893
Tzfat Cloak,76,Good,6,6,6,7,8,8,8,6,9,7,7,7,1,1,1,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,2,2,2,2,2,2,14,2,2,2,2,2,2,2,2,2,2,2,2,8,8,1,0,0,0,0,0,0,Cape,Tzfat Cloak,http://forums2.battleon.com/f/fb.asp?m=21529872
Ultimate Dragon Wings I,11,Fire,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings I,http://forums2.battleon.com/f/fb.asp?m=21703505
Ultimate Dragon Wings II,21,Fire,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings II,http://forums2.battleon.com/f/fb.asp?m=21703506
Ultimate Dragon Wings III,31,Fire,0,0,0,2,2,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings III,http://forums2.battleon.com/f/fb.asp?m=21703507
Ultimate Dragon Wings IV,41,Fire,1,1,1,3,3,3,3,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings IV,http://forums2.battleon.com/f/fb.asp?m=21703510
Ultimate Dragon Wings IX,76,Fire,6,6,6,7,7,8,8,6,9,7,7,7,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,4,6,0,1,0,1,0,0,0,0,Wings,Ultimate Dragon Wings IX,http://forums2.battleon.com/f/fb.asp?m=21703522
Ultimate Dragon Wings V,51,Fire,2,2,2,4,4,4,4,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings V,http://forums2.battleon.com/f/fb.asp?m=21703512
Ultimate Dragon Wings VI,61,Fire,4,4,4,5,5,5,5,3,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings VI,http://forums2.battleon.com/f/fb.asp?m=21703513
Ultimate Dragon Wings VII,71,Fire,5,5,5,6,6,6,6,5,8,5,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,Wings,Ultimate Dragon Wings VII,http://forums2.battleon.com/f/fb.asp?m=21703514
Ultimate Dragon Wings VIII,73,Fire,6,6,6,7,7,7,7,5,8,6,6,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,2,5,0,1,0,1,0,0,0,0,Wings,Ultimate Dragon Wings VIII,http://forums2.battleon.com/f/fb.asp?m=21703519
Ultimate Dragon Wings X,80,Fire,6,6,6,7,7,9,9,7,9,7,7,7,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,6,8,0,4,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,6,8,0,1,0,1,0,0,0,0,Wings,Ultimate Dragon Wings X,http://forums2.battleon.com/f/fb.asp?m=21703525
Ultra Custom HarleQuape 2010,50,Light,5,5,5,4,0,4,0,3,3,2,0,2,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Cape,Ultra Custom HarleQuape 2010,http://forums2.battleon.com/f/fb.asp?m=17445377
Unael Protectorate I,10,None,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,Cape,Unael Protectorate I,http://forums2.battleon.com/f/fb.asp?m=22363005
Unael Protectorate II,20,None,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,Cape,Unael Protectorate II,http://forums2.battleon.com/f/fb.asp?m=22363006
Unael Protectorate III,30,None,2,2,2,0,0,0,0,3,3,3,3,3,3,3,3,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,0,0,0,0,0,Cape,Unael Protectorate III,http://forums2.battleon.com/f/fb.asp?m=22363007
Unael Protectorate IV,40,None,3,3,3,0,0,0,0,4,4,4,4,4,4,4,4,5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,0,0,0,0,Cape,Unael Protectorate IV,http://forums2.battleon.com/f/fb.asp?m=22363008
Unael Protectorate V,50,None,4,4,4,0,0,0,0,5,5,5,5,5,5,5,5,5,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,0,0,0,0,Cape,Unael Protectorate V,http://forums2.battleon.com/f/fb.asp?m=22363010
Unael Protectorate VI,60,None,5,5,5,0,0,0,0,6,6,6,6,6,6,6,6,5,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,0,0,0,0,0,Cape,Unael Protectorate VI,http://forums2.battleon.com/f/fb.asp?m=22363011
