Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Fungus Laced Belt,42,Poison,2,2,2,2,2,2,2,5,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,Belt,Fungus Laced Belt,http://forums2.battleon.com/f/fb.asp?m=22148012
Gemstone Trithril Belt,52,Stone,0,0,0,4,0,5,3,5,4,4,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,Belt,Gemstone Trithril Belt,http://forums2.battleon.com/f/fb.asp?m=21801841
Giant's Shoestring,12,Darkness,4,0,-3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Belt,Giant's Shoestring,http://forums2.battleon.com/f/fb.asp?m=14566921
Golden Sash,44,Light,0,0,0,5,1,5,0,4,5,4,4,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Golden Sash,http://forums2.battleon.com/f/fb.asp?m=21079176
Gordian Rope,25,Nature,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Belt,Gordian Rope,http://forums2.battleon.com/f/fb.asp?m=10901224
Gorillaphant Hair Belt,56,Light,0,0,0,-1,0,3,4,4,1,5,5,5,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,1,0,0,0,0,0,0,Belt,Gorillaphant Hair Belt,http://forums2.battleon.com/f/fb.asp?m=21237815
Hadal Wrap,33,Darkness,2,1,2,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Belt,Hadal Wrap,http://forums2.battleon.com/f/fb.asp?m=17588674
Heavy Chain Belt,1,None,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Heavy Chain Belt,http://forums2.battleon.com/f/fb.asp?m=8284181
Helmsmen's Rig,25,Nature,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Belt,Helmsmen's Rig,http://forums2.battleon.com/f/fb.asp?m=10901237
High Creatioux Circle,43,Light,0,0,0,0,0,6,4,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,Belt,High Creatioux Circle,http://forums2.battleon.com/f/fb.asp?m=17786571
Honey Laden Girdle I,20,Nature,2,2,2,2,2,-2,-2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Honey Laden Girdle I,http://forums2.battleon.com/f/fb.asp?m=22335045
Honey Laden Girdle II,40,Nature,4,4,4,4,4,-4,-4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Honey Laden Girdle II,http://forums2.battleon.com/f/fb.asp?m=22335047
Honey Laden Girdle III,60,Nature,6,6,6,6,6,-6,-6,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Honey Laden Girdle III,http://forums2.battleon.com/f/fb.asp?m=22335050
Honey Laden Girdle IV,80,Nature,10,10,10,10,10,-10,-10,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,2,2,0,0,0,0,0,Belt,Honey Laden Girdle IV,http://forums2.battleon.com/f/fb.asp?m=22335051
Honey Laden Girdle V,90,Nature,12,12,12,12,12,-12,-12,9,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,2,2,0,0,0,0,0,Belt,Honey Laden Girdle V,http://forums2.battleon.com/f/fb.asp?m=22335052
Howling Horn,57,Wind,0,0,0,3,3,5,3,5,5,4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,Belt,Howling Horn,http://forums2.battleon.com/f/fb.asp?m=21934116
Hugo's Curse,33,Darkness,2,2,2,-1,-2,3,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Hugo's Curse,http://forums2.battleon.com/f/fb.asp?m=17878926
Hunter's Crimped Wrap,36,Nature,2,2,2,2,0,3,3,2,2,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,Belt,Hunter's Crimped Wrap,http://forums2.battleon.com/f/fb.asp?m=22021706
Hunter's Flexible Wrap,80,Nature,6,6,6,5,0,5,5,7,7,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,8,0,1,0,0,0,0,0,0,Belt,Hunter's Flexible Wrap,http://forums2.battleon.com/f/fb.asp?m=22021716
Hunter's Prickly Wrap,66,Nature,5,5,5,4,0,4,4,6,4,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,7,0,0,0,0,0,0,0,0,Belt,Hunter's Prickly Wrap,http://forums2.battleon.com/f/fb.asp?m=22021714
Hunter's Wandering Wrap,46,Nature,3,3,3,3,0,3,3,2,4,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,Belt,Hunter's Wandering Wrap,http://forums2.battleon.com/f/fb.asp?m=22021708
Hunter's Wiggly Wrap,56,Nature,3,3,3,3,0,4,4,4,4,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,0,0,0,0,0,0,0,0,Belt,Hunter's Wiggly Wrap,http://forums2.battleon.com/f/fb.asp?m=22021711
Hunter's Worn Wrap,26,Nature,1,1,1,1,0,2,2,2,2,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,Belt,Hunter's Worn Wrap,http://forums2.battleon.com/f/fb.asp?m=22021703
Hunter's Wrap,16,Nature,0,0,0,1,0,1,1,1,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,Belt,Hunter's Wrap,http://forums2.battleon.com/f/fb.asp?m=22021700
Icy Dragonscale Belt,19,Ice,2,2,2,1,0,2,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Icy Dragonscale Belt,http://forums2.battleon.com/f/fb.asp?m=18953418
Imp's Sash,43,Fire,0,0,0,5,0,6,0,5,3,4,4,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Imp's Sash,http://forums2.battleon.com/f/fb.asp?m=20343701
Infection Tie,65,Wind,4,4,4,-2,0,6,6,6,6,6,6,6,1,0,0,0,4,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Belt,Infection Tie,http://forums2.battleon.com/f/fb.asp?m=19683599
Inlaid Trithril Belt,76,Stone,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Inlaid Trithril Belt,http://forums2.battleon.com/f/fb.asp?m=21797296
Inlaid Unicoral Horn,76,Silver,5,5,5,5,1,3,5,6,5,5,5,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Belt,Inlaid Unicoral Horn,http://forums2.battleon.com/f/fb.asp?m=21237822
Island Survival Belt,54,Water,4,0,4,0,-3,5,3,0,4,3,3,3,0,0,0,0,0,-4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,-4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,Belt,Island Survival Belt,http://forums2.battleon.com/f/fb.asp?m=17452043
Jellyfish Tentacle,14,Water,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Jellyfish Tentacle,http://forums2.battleon.com/f/fb.asp?m=17452462
Junior Miner's Belt,13,Stone,0,0,0,0,0,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Junior Miner's Belt,http://forums2.battleon.com/f/fb.asp?m=18393222
Junior Soulthread Loop,65,Ice,4,4,4,0,4,4,7,5,7,7,7,7,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,Belt,Junior Soulthread Loop,http://forums2.battleon.com/f/fb.asp?m=21392343
Kelplet Beltlet,52,Water,0,0,0,4,0,5,5,5,4,3,3,3,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Kelplet Beltlet,http://forums2.battleon.com/f/fb.asp?m=17330014
Leather Strap,24,Nature,0,0,0,0,0,3,1,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Leather Strap,http://forums2.battleon.com/f/fb.asp?m=21079169
Leorilla Mane Belt I,25,Nature,3,3,3,0,0,0,0,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Leorilla Mane Belt I,http://forums2.battleon.com/f/fb.asp?m=22307884
Leorilla Mane Belt II,45,Nature,5,5,5,2,2,1,1,5,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Leorilla Mane Belt II,http://forums2.battleon.com/f/fb.asp?m=22307885
Leorilla Mane Belt III,65,Nature,8,8,8,5,5,3,3,7,7,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Leorilla Mane Belt III,http://forums2.battleon.com/f/fb.asp?m=22307886
Leorilla Mane Belt IV,85,Nature,12,12,12,8,8,6,6,10,10,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Leorilla Mane Belt IV,http://forums2.battleon.com/f/fb.asp?m=22307887
Lock-o-way Safe Belt,17,Silver,0,0,0,0,0,1,0,1,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Belt,Lock-o-way Safe Belt,http://forums2.battleon.com/f/fb.asp?m=16801528
Machined Belt,34,Wind,2,2,2,0,0,4,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,Belt,Machined Belt,http://forums2.battleon.com/f/fb.asp?m=18953589
Magic Lasso,47,Nature,2,2,2,3,0,0,3,3,3,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,0,0,0,0,0,Belt,Magic Lasso,http://forums2.battleon.com/f/fb.asp?m=21934111
Magma belt,10,Fire,1,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Magma belt,http://forums2.battleon.com/f/fb.asp?m=9323839
Marsh Mellow Belt,58,Nature,3,3,3,0,0,5,1,4,4,6,6,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,Belt,Marsh Mellow Belt,http://forums2.battleon.com/f/fb.asp?m=21619676
Memento Tempii,15,None,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Memento Tempii,http://forums2.battleon.com/f/fb.asp?m=17156801
Memento Tempii Aurus,30,None,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Memento Tempii Aurus,http://forums2.battleon.com/f/fb.asp?m=17157731
Memento Tempii Chaotica,45,None,0,0,3,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Memento Tempii Chaotica,http://forums2.battleon.com/f/fb.asp?m=17157764
Meowphant's Mettle I,25,Fear,0,0,0,3,3,0,0,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Meowphant's Mettle I,http://forums2.battleon.com/f/fb.asp?m=22320371
Meowphant's Mettle II,45,Fear,1,1,1,5,5,2,2,5,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Meowphant's Mettle II,http://forums2.battleon.com/f/fb.asp?m=22320373
Meowphant's Mettle III,65,Fear,3,3,3,8,8,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Meowphant's Mettle III,http://forums2.battleon.com/f/fb.asp?m=22320374
Meowphant's Mettle IV,85,Fear,5,5,5,12,12,8,8,8,8,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Meowphant's Mettle IV,http://forums2.battleon.com/f/fb.asp?m=22320376
Mine Foreman's Belt,53,Stone,0,0,0,0,2,7,5,6,4,6,6,6,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Belt,Mine Foreman's Belt,http://forums2.battleon.com/f/fb.asp?m=18393216
Miner's Belt,33,Stone,0,0,0,0,0,4,3,3,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Belt,Miner's Belt,http://forums2.battleon.com/f/fb.asp?m=18393243
Misdirection,46,Darkness,3,3,3,0,3,0,5,4,0,4,4,4,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Misdirection,http://forums2.battleon.com/f/fb.asp?m=18957163
Molten Links,45,Fire,3,3,3,0,0,5,0,4,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Molten Links,http://forums2.battleon.com/f/fb.asp?m=20277785
Monster Hunter's Belt,26,None,0,0,0,1,1,3,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,0,Belt,Monster Hunter's Belt,http://forums2.battleon.com/f/fb.asp?m=18351153
Mushroom General's Sash,40,Nature,0,0,0,0,0,3,0,2,0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Mushroom General's Sash,http://forums2.battleon.com/f/fb.asp?m=15122181
Mushroom Guard's Belt,20,Nature,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Mushroom Guard's Belt,http://forums2.battleon.com/f/fb.asp?m=15121099
Mushroom Lieutenant's Strap,30,Nature,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Mushroom Lieutenant's Strap,http://forums2.battleon.com/f/fb.asp?m=15122096
Mushroom Minion's Waistwrap,10,Nature,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Mushroom Minion's Waistwrap,http://forums2.battleon.com/f/fb.asp?m=15122084
Muskeg Mesh,73,Nature,5,5,5,0,2,0,8,6,7,7,7,8,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,Belt,Muskeg Mesh,http://forums2.battleon.com/f/fb.asp?m=21619681
Mutinous Cinch,13,Water,0,0,0,0,-1,3,-1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Mutinous Cinch,http://forums2.battleon.com/f/fb.asp?m=17588373
Nebu Belt,16,Light,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Nebu Belt,http://forums2.battleon.com/f/fb.asp?m=21216176
Necro U Alumni Sash,7,None,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Necro U Alumni Sash,http://forums2.battleon.com/f/fb.asp?m=14057382
Necro U Salutorian Sash,18,Darkness,0,0,1,-2,0,2,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Necro U Salutorian Sash,http://forums2.battleon.com/f/fb.asp?m=19916435
Necro U Valedictorian Sash,36,Darkness,0,0,2,-2,0,3,0,2,2,3,4,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Necro U Valedictorian Sash,http://forums2.battleon.com/f/fb.asp?m=19916428
Nemera's Coil,40,Nature,5,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Belt,Nemera's Coil,http://forums2.battleon.com/f/fb.asp?m=15939844
Nerada Wrap,30,Light,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Nerada Wrap,http://forums2.battleon.com/f/fb.asp?m=17351458
New(t) Sash,38,Darkness,3,0,3,-2,0,3,0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,New(t) Sash,http://forums2.battleon.com/f/fb.asp?m=17038289
